id,created_at,text
718734989932814336,2016-04-09 09:39:09,b'Russia seeks peace in Nagorno-Karabakh. Interview with Vesti v Subbotu programme https://t.co/nb9q7Hdd5z https://t.co/kj1n1PsU5j'
718453309179314176,2016-04-08 14:59:51,b'Friendship traditions with Azerbaijan evolved over centuries. We value our close relations https://t.co/rT4fbZqhwv'
718437712873811968,2016-04-08 13:57:53,"b'Baku, Azerbaijan https://t.co/fSeAO93N7N https://t.co/EZ1M4rWQKO'"
718416818109595648,2016-04-08 12:34:51,b'Official visit to the Republic of Azerbaijan https://t.co/rvsc8caE17'
718219904051240962,2016-04-07 23:32:23,"b""It is essential Nagorno-Karabakh conflict doesn't slip into hot phase. Russia ready to continue to act as a mediator https://t.co/W7FZfHS1Vp"""
718183115416551424,2016-04-07 21:06:12,b'With President of Armenia Serzh Sargsyan https://t.co/s2iylT5e0g'
718131103383560192,2016-04-07 17:39:31,b'Talks with Prime Minister of Armenia Hovik Abrahamyan https://t.co/W7FZfHS1Vp https://t.co/foHfB1UhBJ'
718108433657032704,2016-04-07 16:09:27,"b'Yerevan, Armenia https://t.co/KaN5GCNDw5 https://t.co/Czd4QO60r3'"
718091158417711104,2016-04-07 15:00:48,b'Official visit to the Republic of Armenia https://t.co/5CnKtvuzCV https://t.co/WHpniH0hrZ'
717989329461723136,2016-04-07 08:16:10,"b""Results of the Dutch referendum on the EU-Ukraine association agreement indicate Europeans' opinion of the Ukrainian political system"""
717663885340385281,2016-04-06 10:42:58,b'Meeting with President of Austria Heinz Fischer in Moscow https://t.co/VJEhRaeTvQ'
716959299940048896,2016-04-04 12:03:12,b'Visit to the Kemerovo Region to discuss the prospects of the coal mining industry https://t.co/MCT0VpI4wn'
715186345833078784,2016-03-30 14:38:07,b'Perm has hosted a meeting to discuss the development of iron and non-ferrous industries https://t.co/EsSv99qbo2 https://t.co/fpmQm83wed'
712629419966341121,2016-03-23 13:17:48,b'With German Foreign Minister Frank-Walter Steinmeier https://t.co/z049FtO37Q'
712222820999294976,2016-03-22 10:22:07,"b""The attacks in Brussels were a barbaric crime against civilians. We offer our condolences to the victims' families https://t.co/xLa4PNyiA2"""
710522222935449600,2016-03-17 17:44:33,b'With President of Israel Reuven Rivlin at a meeting in Moscow https://t.co/Psk1Y0vmDW'
710065042130116608,2016-03-16 11:27:53,b'At a bilateral meeting with King Mohammed VI of Morocco in Moscow https://t.co/u2Pm0BYhXa'
709754875698139136,2016-03-15 14:55:23,"b'Kolomna, Moscow Region. The town was established in 1177 https://t.co/0IkEi8fqHr https://t.co/zAbbrClkih'"
708550703506190337,2016-03-12 07:10:26,b'Moscow. March. Midday https://t.co/FkCNYE2Wk2 https://t.co/Gm0aWnrjHe'
708047724726370304,2016-03-10 21:51:47,b'Moscow. March. Midnight https://t.co/QTiVDjGmOS https://t.co/h9UvSXreRk'
707095903732178945,2016-03-08 06:49:35,"b""Congratulations on International Women's Day to all our dear women! May you have a wonderful spring mood! https://t.co/oewl8iS8Eu"""
704690771769860096,2016-03-01 15:32:27,b'The Government will subsidise the regions to support employment. With Employment Centre visitors in Cheboksary https://t.co/4WkqJAl132'
704688137994432512,2016-03-01 15:21:59,"b'An economic action plan for 2016 has been signed, covering both immediate and system-wide issues https://t.co/6CWijOLD7e'"
702501403680497664,2016-02-24 14:32:41,b'Meeting with Thailand\xe2\x80\x99s deputy prime ministers Prawit Wongsuwan and Somkid Jatusripitak https://t.co/Bx3bwyRV7g'
702094843737194496,2016-02-23 11:37:09,b'Wreath-laying ceremony at the Tomb of the Unknown Soldier https://t.co/RpgOckfEU2'
702065016271405057,2016-02-23 09:38:38,b'Congratulations on Defender of the Fatherland Day!'
700004440867266560,2016-02-17 17:10:38,"b'Ostankino TV tower measuring 540 m (1,772 ft) high https://t.co/ebLWVulPpb https://t.co/5CN4wGOKLO'"
699177692269256704,2016-02-15 10:25:26,b'Interview with Time magazine following the Munich Security Conference https://t.co/zguASKF9P5 https://t.co/4mbNDwnGiL'
699176960057020416,2016-02-15 10:22:32,b'Sanctions caused some problems. Big ones? Not really. We are developing. Did they force our authorities to change their political stance? No'
699175204048793600,2016-02-15 10:15:33,b'We know all too well what happens when refugees from troubled regions create colonies in the heart of Europe https://t.co/zguASKF9P5'
699173169882656768,2016-02-15 10:07:28,"b'Russia is not seeking confrontation. Neither in the Baltic region, in Turkey nor anywhere else https://t.co/zguASKF9P5'"
699172851077804032,2016-02-15 10:06:12,b'NATO decisions regarding Russia bring a new Cold War nearer https://t.co/zguASKF9P5 https://t.co/mVQUBskYT4'
699169337228324865,2016-02-15 09:52:14,b'When a conflict moves to the point of ground operations it becomes endless. This is why this shouldn\xe2\x80\x99t be done or even used as a threat'
699168836948459520,2016-02-15 09:50:15,b'Russia doesn\xe2\x80\x99t intend to stay in Syria forever https://t.co/zguASKF9P5 https://t.co/epovnbWN1K'
698925469937352705,2016-02-14 17:43:12,b'Interview with the Global Conversation programme on the Euronews TV channel https://t.co/ySovi5XKs4 https://t.co/m7CPflgLUe'
698923942938071041,2016-02-14 17:37:08,"b'We want sound, advanced relations with the US and the EU. But they should want it, too https://t.co/ySovi5XKs4'"
698923080459153408,2016-02-14 17:33:42,b'Crimea is part of Russia. This issue has been settled once and for all https://t.co/ySovi5XKs4 https://t.co/etA1HYA5Vc'
698921408190160897,2016-02-14 17:27:03,b'Bashar al-Assad is the only legitimate authority in Syria now. Taking him out of this equation would lead to chaos https://t.co/ySovi5XKs4'
698523692658249728,2016-02-13 15:06:40,b'With French Prime Minister Manuel Valls https://t.co/6z0a7Q6Fep'
698522806569607169,2016-02-13 15:03:09,b'A meeting with President of Slovenia Borut Pahor https://t.co/clIYxqe4Dd'
698508939474923521,2016-02-13 14:08:03,"b'Can we unite in order to stand up against the challenges we face? Yes, I am absolutely sure that we can https://t.co/SzvcMgfLMk'"
698507360344674304,2016-02-13 14:01:47,"b'The refugee problem poses a real danger to common economic space, cultural space and even European identity proper https://t.co/OFa6CYr6Kg'"
698506773502803968,2016-02-13 13:59:27,"b'If we fail to normalise the situation in Syria and other conflict areas, terrorism will become a new form of war practiced worldwide'"
698506485777764352,2016-02-13 13:58:18,b'The way of sanctions and confrontation is a road to nowhere https://t.co/OFa6CYr6Kg https://t.co/fjNoMGiZZ0'
698505870439747584,2016-02-13 13:55:51,"b'Sustainable economic development, inequality, poverty, unheard-of migration, new forms of terrorism, conflicts are the real challenges today'"
698505617380610048,2016-02-13 13:54:51,b'We are rapidly rolling into a new cold war exactly at a time when cooperation is paramount https://t.co/OFa6CYr6Kg https://t.co/x77fQlmNo8'
698504904340594688,2016-02-13 13:52:01,b'I consider it unacceptable that dialogue on the future of Euro-Atlantic security in many areas has almost ceased https://t.co/OFa6CYr6Kg'
698466379821924353,2016-02-13 11:18:56,b'Munich Security Conference https://t.co/OFa6CYr6Kg https://t.co/GGLr8YR6x2'
698244333040967682,2016-02-12 20:36:36,b'With Finnish President Sauli Niinisto at a bilateral meeting on the sidelines of the Munich Security Conference https://t.co/HMqXWH3Ddg'
698091463633190912,2016-02-12 10:29:09,b'Interview to Sputnik News Agency https://t.co/TZSbg4l2bG https://t.co/u5F8gE6y0D'
697891745976156162,2016-02-11 21:15:33,"b'My conclusion before the Munich Security Conference \xe2\x80\x94 the world is a more dangerous, darker place https://t.co/ADoh8qnDys'"
697890226363097088,2016-02-11 21:09:30,"b""Europe's refugee crisis is an all-round fiasco resulting from the EU's immigration policy https://t.co/v3GbtHzjIb https://t.co/3F78apqbxT"""
697888816091308032,2016-02-11 21:03:54,"b'The events in Syria due to actions by the US, Europe and some Arab states is an example of a problem easily created but tough to resolve'"
697887691736797185,2016-02-11 20:59:26,"b'Russia is not after geopolitical leadership. No one can shoulder responsibility for the whole world, not even the US https://t.co/v3GbtHzjIb'"
697887018697826305,2016-02-11 20:56:46,"b'Sanctions were introduced against the USSR a dozen times: in the 1920s, 1930s, 1940s, 1950s and 1970s. Did this change the USSR? No.'"
697886401673699329,2016-02-11 20:54:18,"b'Problems have increased, such as terrorism and economic hardships, and to boot some countries have stopped talking with each other'"
697885781612957701,2016-02-11 20:51:51,b'The world is fragile and unfortunately we are not at the best moment in terms of ensuring international security https://t.co/v3GbtHzjIb'
697885181097721856,2016-02-11 20:49:27,"b""It is Russia's destiny to look both east and west. Interview with Handelsblatt https://t.co/v3GbtHzjIb https://t.co/oPBEG7aT0V"""
697409343868772352,2016-02-10 13:18:39,b'The new economic action plan consists of two parts: immediate measures and a long-term strategy https://t.co/99wDwVcYk1'
697083506355208193,2016-02-09 15:43:53,"b'As last year, the government will support transport engineering, provide large orders to companies, jobs to people https://t.co/1WBGheChF5'"
696745310140424193,2016-02-08 17:20:01,b'The 10-year school construction programme envisages creating a new quality of education environment https://t.co/tKxFXvD8Pv'
695991491840364544,2016-02-06 15:24:37,"b'2016 is a year of critical decisions that will be made by Russia\xe2\x80\x99s citizens, and not by politicians https://t.co/RW4iKfZxle'"
694863728626548737,2016-02-03 12:43:17,b'With Vice Chancellor of Austria Reinhold Mitterlehner https://t.co/zvIqhmYtJg'
